"## Vehicle"
"Name","Description","DistUnit","FuelUnit","ConsumptionUnit","ImportCSVDateFormat","VIN","Insurance","Plate","Make","Model","Year","TankCount","Tank1Type","Tank2Type","Active","Tank1Capacity","Tank2Capacity","FuelUnitTank2","FuelConsumptionTank2"
"Punto Evo","La Punto di Federico","0","4","3","yyyy-MM-dd","","","DZ595XP","FIAT","Punto Evo","2010","2","500","100","1","16.0","0.0","0","3"
"## Log"
"Data","Odo (km)","kg","Full","Price (optional)","km/l (optional)","latitude (optional)","longitude (optional)","City (optional)","Notes (optional)","Missed","TankNumber","FuelType","VolumePrice","StationID (optional)","ExcludeDistance","UniqueId","TankCalc","Weather"
"2021-05-17 14:28","194066.0","10.6","1","10.18","29.24","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","0.96","464075","40.0","20","0.0",
"2021-05-14 09:51","193989.0","16.036","0","25.0",,"43.35304","12.56143","SEP - Gubbio","","0","2","110","1.559","361768","0.0","19","0.0",
"2021-05-09 20:43","193716.0","12.85","1","12.84","22.03","43.09391","12.36619","IP 24 ORE - ","","0","1","501","0.999","464073","180.0","18","0.0",
"2021-05-03 18:16","193253.0","12.292","1","11.8","28.49","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","0.96","464075","45.0","17","0.0",
"2021-03-31 09:12","193011.0","15.043","0","23.0",,"43.35309","12.56126","SEP - ","","0","2","110","1.529","398251","0.0","16","0.0",
"2021-03-02 10:14","192858.0","15.71","1","15.08","21.05","43.36295","12.54616","Metano Service - ","","0","1","501","0.96","464075","0.0","15","0.0",
"2021-01-20 19:19","192527.0","15.49","1","13.32","20.33","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","0.86","464075","30.0","14","0.0",
"2020-12-30 12:45","192182.0","13.1","1","12.58","23.26","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","0.96","464075","0.0","13","0.0",
"2020-12-19 17:02","191877.0","12.425","1","12.4","17.86","43.1287","12.42206","Metano - Gpl - ","","0","1","501","0.998","89913","0.0","12","0.0",
"2020-12-04 12:45","191655.0","13.688","1","13.14","20.75","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","0.96","464075","0.0","11","0.0",
"2020-11-10 16:51","191371.0","13.62","1","13.08","25.19","43.36295","12.54616","Metano Service - ","","0","1","501","0.96","464075","0.0","10","0.0",
"2020-11-02 19:44","191028.0","15.66","1","15.32",,"43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - ","25 km con benzina","0","1","501","0.978","398401","25.0","9","0.0",
"## CostCategories"
"CostTypeID","Name","priority","color"
"1","Servizio","0",""
"2","Manutenzione","0",""
"4","Registrazione","0",""
"5","Parcheggio","0",""
"6","Lavaggio","0",""
"7","Pedaggi","0",""
"8","Biglietti/multe","0",""
"9","Modifiche","0",""
"31","Assicurazione","0",""
"## Costs"
"CostTitle","Date","Odo","CostTypeID","Notes","Cost","flag","idR","read","RemindOdo","RemindDate","isTemplate","RepeatOdo","RepeatMonths","isIncome","UniqueId"
"Cambio gomme invernali presso Lineauto di Francesco Bei","2024-12-20 16:00","292600","1","Gomme estive smaltite, foratura gomma anteriore sinistra. Gomme invernali del 2021","30.0","0","0","1","0","2011-01-01","0","0","0","0","119"
"Tagliando 284000 presso Dino Bianchini","2024-10-01 08:27","284624","2","Filtro olio, 3lt olio 5w40, candele, filtro aria","120.0","0","0","1","0","2011-01-01","0","0","0","0","115"
"Cambio lampadine presso Elettrauto Filippetti","2024-10-01 23:49","284500","2","Luci diurne (entrambe), anabbagliante destro, portalampada fendinebbia posteriore deossidato","20.0","0","0","1","0","2011-01-01","0","0","0","0","116"
"Rabbocco olio motore 1 kg","2024-05-22 07:54","273967","2","Rabbocco 5w40 presso Metano terradura","19.5","0","0","1","0","2011-01-01","0","0","0","0","109"
"Revisione","2024-01-03 11:30","264200","1","presso officina Cardoni","79.0","0","0","1","0","2011-01-01","0","0","0","0","102"
"Rabbocco olio motore 1.5 Kg","2024-01-03 11:33","264200","2","presso Officina Cardoni ","10.0","0","0","1","0","2011-01-01","0","0","0","0","103"
"Sostituzione Cambio e Frizione presso Dino Bianchini","2023-09-09 11:34","255330","2","Cambio preso da Noè Agricola autodemolizioni da punto incidentata circa 150000 km costo 200€

Frizione Valeo 135€

Olio cambio 2kg 25€

Manodopera 1gg lavoro 100€
","460.0","0","0","1","0","2011-01-01","0","0","0","0","96"
"Manutenzione straordinaria presso Officina Cardoni","2023-07-04 13:46","252924","2","Distribuzione, cinghia servizi, tenditore servizi, filtro abitacolo, rabbocco olio, aria condizionata","621.0","0","0","1","0","2011-01-01","0","0","0","0","93"
"Cambio gomme estive presso Lineauto di Francesco Bei","2023-05-24 16:53","250083","1","","25.0","0","0","1","0","2011-01-01","0","0","0","0","90"
"Rabbocco olio motore presso Bianchini Dino","2023-02-18 14:50","243950","2","1 kg olio motore","13.0","0","0","1","0","2011-01-01","0","0","0","0","86"
"Tagliando 230000 km presso Dino Bianchini","2022-08-31 18:34","231522","2","","90.0","0","0","1","0","2011-01-01","0","0","0","0","80"
"Cambio gomme estive","2022-05-26 10:37","223470","1","Presso Lineauto di Francesco Bei","330.0","0","0","1","0","2011-01-01","0","0","0","0","75"
"Sostituzione paraurti anteriore e lavori carrozzeria vari","2022-02-09 08:59","0","1","Presso Officina Elvio Fiorucci","380.0","0","0","1","0","2011-01-01","0","0","0","0","70"
"lavoro freni presso Officina Cardoni","2022-02-03 14:27","215300","1","revisione freni posteriori
sostituzione pastiglie
rettifica dischi
sostituzione cordine freno a mano","263.87","0","0","1","0","2011-01-01","0","0","0","0","72"
"Revisione bombole metano","2022-01-25 16:57","214940","2","presso officina Agostinelli","100.0","0","0","1","0","2011-01-01","0","0","0","0","68"
"Revisione","2022-01-12 09:00","214170","1","presso Officina Cardoni","78.75","0","0","0","0","2011-01-01","0","0","0","0","42"
"Tagliando 210000 km presso Dino Bianchini","2021-12-27 12:47","213500","2","Cambio olio,
cambio filtro olio,
cambio candele","110.0","0","0","1","0","2011-01-01","0","0","0","0","41"
"Cambio gomme invernali","2021-11-23 16:00","211000","1","Cambio gomme invernali Sailun presso Lineauto di Francesco Bei","300.0","0","0","1","0","2011-01-01","0","0","0","0","35"
"Tergicristalli e luci varie","2021-11-23 16:30","211000","2","- Sostituzione tutte spazzole anteriori e posteriore modello bosch
- acquisto lampadine ant H4 e antinebbia post
- acquisto liquido vaschetta lavavetro","55.0","0","0","1","0","2011-01-01","0","0","0","0","36"
"Freni ant, sosp ant dx, batteria, aria cond","2021-07-27 10:29","0","2","","648.0","0","0","0","0","2011-01-01","0","0","0","0","34"
"Rabbocco Olio 1.5lt e controllo liquidi","2020-12-30 09:36","192196","1","","0.0","0","0","1","0","2011-01-01","0","0","0","0","13"
"Revisione","2020-01-25 14:42","178600","1","presso Officina Cardoni","66.88","0","0","1","0","2011-01-01","0","0","0","0","52"
"Cambio gomme invernali","2019-12-14 15:03","175600","1","smaltimento gomme estive
presso Officina Cardoni","25.0","0","0","1","0","2011-01-01","0","0","0","0","66"
"Tagliando 175000 Km","2019-12-14 15:06","175600","2","Cambio olio
Filtro olio
Filtro aria
Diagnostica
presso Officina Cardoni","175.0","0","0","1","0","2011-01-01","0","0","0","0","67"
"Cambio gomme invernali","2019-04-23 15:01","161800","1","presso Lineauto","25.0","0","0","1","0","2011-01-01","0","0","0","0","65"
"Cambio gomme invernali","2018-12-15 14:24","153983","1","Montate presso Lineauto
Gomme Sailun
Smaltite gomme estive","300.0","0","0","1","0","2011-01-01","0","0","0","0","46"
"Revisione","2018-01-08 14:40","147340","1","Presso Cipriano Giorgio","66.88","0","0","1","0","2011-01-01","0","0","0","0","51"
"Cambio gomme estive","2017-05-30 15:00","142100","1","presso Lineauto","20.0","0","0","1","0","2011-01-01","0","0","0","0","64"
"Sostituzione lampada H4","2017-01-03 14:22","131484","2","","10.0","0","0","1","0","2011-01-01","0","0","0","0","44"
"Spazzole davanti dietro","2017-01-03 14:21","131484","2","Spazzole tergicristalli anteriore e posteriore.
Distributore via perugina","39.0","0","0","1","0","2011-01-01","0","0","0","0","45"
"Cambio gomme invernali","2016-12-02 14:59","129020","1","presso Lineauto","20.0","0","0","1","0","2011-01-01","0","0","0","0","63"
"Tagliando 120000 Km","2016-10-24 14:26","126515","2","Presso Officina Cardoni","255.0","0","0","1","0","2011-01-01","0","0","0","0","47"
"Sostituzione vetro portiera anteriore sinistra","2016-09-24 14:57","124523","2","vetro anteriore sinistro 120€
alzacristalli posteriore destro 65€
presso Elvio Fiorucci","185.0","0","0","1","0","2011-01-01","0","0","0","0","62"
"Revisione","2016-01-23 14:38","109380","1","Presso Officina Cardoni","66.88","0","0","1","0","2011-01-01","0","0","0","0","50"
"Sostituzione mascherina anteriore","2015-12-18 14:56","107600","2","presso Elvio Fiorucci","225.0","0","0","1","0","2011-01-01","0","0","0","0","61"
"Cambio gomme invernali","2015-11-28 14:55","105700","1","presso Lineauto","20.0","0","0","1","0","2011-01-01","0","0","0","0","60"
"Tagliando 90000","2015-07-24 14:53","96600","2","Rettifica dischi anteriori
sostituzione pasticche anteriori
presso Officina Cardoni","240.0","0","0","1","0","2011-01-01","0","0","0","0","59"
"Sostituzione accendisigari","2015-07-23 14:52","96460","2","","15.0","0","0","1","0","2011-01-01","0","0","0","0","58"
"Cambio gomme estive","2015-06-27 14:51","94320","1","presso Lineauto","300.0","0","0","1","0","2011-01-01","0","0","0","0","57"
"Rabbocco olio","2014-12-24 14:50","84920","2","Rabbocco olio 2 kg
presso Dino Bianchini","20.0","0","0","1","0","2011-01-01","0","0","0","0","56"
"Cambio gomme invernali","2014-12-06 14:49","82500","1","Gomme Roadstone Winguard sport
presso Lineauto","280.0","0","0","1","0","2011-01-01","0","0","0","0","55"
"Sostituzione biella ruota destra","2014-11-15 14:48","81000","2","Presso Dino Bianchini","39.0","0","0","1","0","2011-01-01","0","0","0","0","54"
"Revisione","2014-01-20 14:33","68673","1","Presso ConsAuto","65.6","0","0","0","0","2011-01-01","0","0","0","0","48"
"Tagliando 60000","2013-10-07 14:46","65380","2","Rabbocco olio 0.5 lt
Candele
Filtro aria

Presso Dino Bianchini","85.0","0","0","1","0","2011-01-01","0","0","0","0","53"
"Tagliando 30000 Km","2011-02-12 14:36","30100","2","Presso Rampini Auto","140.2","0","0","1","0","2011-01-01","0","0","0","0","49"
"## FavStations"
"NameBrand","Latitude","Longitude","StationID","Description","CountryCode"
"Metano Service","43.36295","12.54616","464075","Metano Service","ITA"
"SEP","43.35304","12.56143","361768","SEP","ITA"
"IP","43.12885","12.42243","89914","IP","ITA"
"Metano","43.29195","12.37351","87257","Metano","ITA"
"PERUGIA CENTOVA 2","43.09277","12.35795","492989","Perugia","ITA"
"Stazione di Servizio IS - Ponte S. Giovanni","43.07468","12.42811","398401","Stazione di Servizio IS - Ponte S. Giovanni","ITA"
"IP 24 ORE San Faustino","43.0939","12.36618","692706","IP 24 ORE San Faustino","ITA"
"CATRIA ENERGY GUBBIO","43.35073","12.559","884060","CATRIA ENERGY GUBBIO","ITA"
"## Pictures"
"Filename","Note","Type","target_id"
"JPEG_20211124_103935_3854794584033539601.jpg",,"2","34"
"JPEG_20211124_104147_3067396838109590315.jpg",,"2","35"
"JPEG_20211124_104434_236668251147037149.jpg",,"2","36"
"JPEG_20220114_142328_2478536031770433008.jpg",,"2","44"
"JPEG_20220114_142759_7403587025077609400.jpg",,"2","47"
"JPEG_20220114_143439_6807329222829703085.jpg",,"2","48"
"JPEG_20220114_143757_7088274974428920851.jpg",,"2","49"
"JPEG_20220114_143928_1732681283422507966.jpg",,"2","50"
"JPEG_20220114_144114_733983228785357304.jpg",,"2","51"
"JPEG_20220114_144200_3602053937056506106.jpg",,"2","42"
"JPEG_20220114_144322_5005709860148712666.jpg",,"2","52"
"JPEG_20220127_105809_2696953138619390863.jpg",,"2","68"
"JPEG_20220328_143017_8843528160814826138.jpg",,"2","72"
"JPEG_20220526_104055_2208529433045016276.jpg",,"2","75"
"JPEG_20220831_183433_1867118600846302024.jpg",,"2","80"
"JPEG_20230704_134925_2333878694875979472.jpg",,"2","93"
"JPEG_20230909_113738_5848498694061562814.jpg",,"2","96"
"JPEG_20230909_113738_2719541601414274471.jpg",,"2","96"
"JPEG_20240112_113127_8806321445284443961.jpg",,"2","102"
"## Category"
"IdCategory","Name"
"1","Privato"
"2","Di lavoro"
